ID	Gene	Control_0	Control_1	Brg1_iko_0	Brg1_iko_1	status	Average_control	Average_Brg1_iKO	log2.fold_change.	test_stat	p_value	q_value	significant
XLOC_015800	Ppp2r2c	2.19489	3.79821	4.39083	4.86298	OK	2.99655	4.62691	0.626747	1.18749	0.0935	0.814732	no
XLOC_012264	Stom	8.47461	5.63769	11.8015	9.98939	OK	7.05615	10.8955	0.626774	1.61212	0.02445	0.549643	no
XLOC_006463	Rpl15	8.40213	13.8143	17.1353	17.1706	OK	11.1082	17.1529	0.62683	1.59181	0.027	0.563748	no
XLOC_001314	Hhat	1.1428	1.34174	2.31328	1.52364	OK	1.24227	1.91846	0.626973	0.891617	0.193	0.895006	no
XLOC_016313	Rpl21	3.27053	2.12357	5.50365	2.82903	OK	2.69705	4.16634	0.627396	0.968201	0.17755	0.88758	no
XLOC_006217	Tmem253	0	0.0617132	0.0953438	0	NOTEST	0.0308566	0.0476719	0.627562	0	1	1	no
XLOC_009346	Angptl4	2.2377	14.208	18.1837	7.22711	OK	8.22287	12.7054	0.627729	1.25113	0.0795	0.787474	no
XLOC_003281	Smim5	0	0.0955974	0.147734	0	NOTEST	0.0477987	0.0738672	0.627962	0	1	1	no
XLOC_008265	Atp13a3	2.43102	1.95189	3.12777	3.65215	OK	2.19146	3.38996	0.629379	1.54525	0.0283	0.574767	no
XLOC_023914	Armcx6	3.35539	3.08915	5.26051	4.70877	OK	3.22227	4.98464	0.629413	0.995276	0.14525	0.872802	no
XLOC_021340	Ifi30	2.6861	4.65884	6.85479	4.50899	OK	3.67247	5.68189	0.62962	0.773997	0.26415	0.944572	no
XLOC_019345	Syt5	9.19723	7.69777	13.8266	12.3139	OK	8.4475	13.0702	0.629689	1.32984	0.0596	0.714727	no
XLOC_006918	Amacr	3.83536	3.79219	7.00248	4.80402	OK	3.81377	5.90325	0.630291	1.20232	0.0899	0.808536	no
XLOC_011753	Bmp2	2.53338	5.0013	6.9283	4.73766	OK	3.76734	5.83298	0.630687	1.25231	0.08405	0.793645	no
XLOC_010354	Eef1g	8.10234	9.97572	14.5829	13.4088	OK	9.03903	13.9958	0.630758	1.28908	0.07035	0.751305	no
XLOC_005219	Foxf2	0.492506	7.13005	7.99251	3.81547	OK	3.81128	5.90399	0.631415	0.93014	0.18035	0.88758	no
XLOC_013877	Hax1	4.99833	6.53118	10.0097	7.85712	OK	5.76475	8.93343	0.631955	0.964416	0.16785	0.875857	no
XLOC_008529	Rnaset2b	5.33473	3.88402	8.02907	6.26188	OK	4.60938	7.14547	0.632458	0.795302	0.2609	0.944572	no
XLOC_009850	Eno1b	75.5165	39.7675	80.2089	98.5689	OK	57.642	89.3889	0.632975	2.09077	0.00245	0.185628	no
XLOC_008493	Pigp	27.771	30.1557	43.7767	46.1091	OK	28.9634	44.9429	0.633864	0.416389	0.5034	0.984994	no
XLOC_008793	H2-DMa	8.50275	6.19754	12.0742	10.7538	OK	7.35015	11.414	0.634963	1.2237	0.09145	0.811385	no
XLOC_010138	C330018D20Rik	2.85613	4.18829	5.66944	5.27485	OK	3.52221	5.47215	0.635626	1.27026	0.0706	0.751305	no
XLOC_023648	Dcaf12l2	0.942199	0.891631	1.18123	1.6687	OK	0.916915	1.42497	0.636068	0.721746	0.3036	0.95476	no
XLOC_015946	Parm1	2.17616	3.94595	5.94875	3.56678	OK	3.06106	4.75777	0.636256	0.984476	0.16755	0.875857	no
XLOC_022706	Slc24a1	0	0.0936641	0.114537	0.0310446	NOTEST	0.046832	0.072791	0.636265	0	1	1	no
XLOC_023009	Kcnd1	1.58609	0.70448	1.74146	1.8192	OK	1.14528	1.78033	0.636439	0.916089	0.19375	0.895006	no
XLOC_016058	Myo1h	0.0820691	0	0.127636	0	NOTEST	0.0410346	0.0638181	0.637126	0	1	1	no
XLOC_022629	Rab39	0.566055	0.716553	1.20536	0.79007	OK	0.641304	0.997713	0.637616	0.724837	0.30195	0.95476	no
XLOC_023220	Xlr3b	1.02637	2.71983	3.0114	2.81911	OK	1.8731	2.91526	0.638194	0.735797	0.3087	0.95476	no
XLOC_000772	Fhl2	9.65624	14.1306	17.8742	19.1576	OK	11.8934	18.5159	0.638598	1.35644	0.04955	0.667685	no
XLOC_005885	Rfesd	3.3019	3.93719	5.87894	5.39344	OK	3.61955	5.63619	0.638911	1.31374	0.0612	0.719669	no
XLOC_007540	Rpl3	4.69137	10.23	9.32459	13.9116	OK	7.46069	11.6181	0.638995	1.06049	0.14115	0.872802	no
XLOC_008109	1700037C18Rik	4.77705	4.547	9.95477	4.5789	OK	4.66203	7.26683	0.64037	0.876365	0.21395	0.906143	no
XLOC_014749	Camk2n1	1.70119	1.59405	2.69836	2.43929	OK	1.64762	2.56882	0.640724	0.99095	0.1652	0.875691	no
XLOC_011032	Ccdc3	0	0.485375	0.480531	0.276592	NOTEST	0.242687	0.378561	0.641428	0	1	1	no
XLOC_017993	Arhgap25	0.145634	0.686812	0.928904	0.370557	NOTEST	0.416223	0.649731	0.642486	0	1	1	no
XLOC_001850	Zbtb39	0.205622	0.276642	0.541743	0.211378	NOTEST	0.241132	0.37656	0.643059	0	1	1	no
XLOC_004216	Lgals3bp	3.00747	4.06259	7.48447	3.55738	OK	3.53503	5.52093	0.643188	1.19425	0.0917	0.811385	no
XLOC_017051	Mdfic	0.412869	0.509865	0.78633	0.655147	NOTEST	0.461367	0.720738	0.643559	0	1	1	no
XLOC_003706	Bcl6b	2.30095	3.13986	4.05121	4.44917	OK	2.72041	4.25019	0.643703	1.16574	0.0966	0.814732	no
XLOC_013706	Cetn4	1.40192	2.69482	3.05037	3.35155	OK	2.04837	3.20096	0.644028	0.58959	0.4022	0.970921	no
XLOC_003789	Efcab5	0.11314	0.0693783	0.173374	0.111856	NOTEST	0.0912591	0.142615	0.644084	0	1	1	no
XLOC_012404	Serping1	0.67749	8.06181	9.2569	4.40071	OK	4.36965	6.82881	0.644115	1.06984	0.1338	0.872802	no
XLOC_008377	Gm813	0.651545	1.63254	1.89518	1.67507	OK	1.14204	1.78513	0.644409	0.417436	0.54845	0.991074	no
XLOC_013782	B3galnt1	21.9955	19.0185	31.9624	32.1739	OK	20.507	32.0682	0.645023	2.08104	0.00455	0.25474	no
XLOC_020221	BC051019	0	0.0363937	0.0569237	0	NOTEST	0.0181968	0.0284619	0.645343	0	1	1	no
XLOC_009495	Rsph9	24.7338	17.8467	32.32	34.2872	OK	21.2903	33.3036	0.645486	1.40295	0.0451	0.653666	no
XLOC_006709	Gjb6	1.02216	4.53168	5.82569	2.86209	OK	2.77692	4.34389	0.645504	0.994399	0.1542	0.872802	no
XLOC_023098	Il13ra1	0.560163	1.38502	1.92843	1.11451	OK	0.972591	1.52147	0.645559	0.880806	0.2162	0.907378	no
XLOC_022195	6430571L13Rik	1.33063	2.46189	3.1487	2.78528	OK	1.89626	2.96699	0.645839	0.928874	0.17165	0.879164	no
XLOC_019186	Hsd3b7	2.85076	4.87779	6.43242	5.67565	OK	3.86427	6.05403	0.6477	1.08483	0.127	0.867914	no
XLOC_008847	H2-Q10	0	0.418402	0.337994	0.317651	NOTEST	0.209201	0.327823	0.648028	0	1	1	no
XLOC_020878	Capns2	0.332247	0.0965697	0.1298	0.542457	NOTEST	0.214408	0.336128	0.648652	0	1	1	no
XLOC_003881	Lpo	2.65899	5.55004	6.2546	6.62014	OK	4.10452	6.43737	0.649259	1.33432	0.06325	0.731447	no
XLOC_013673	Fndc3b	2.77272	2.15253	3.04692	4.6785	OK	2.46263	3.86271	0.649414	1.59525	0.0234	0.541447	no
XLOC_006370	Ccdc122	0.839276	1.0242	1.40799	1.51731	OK	0.931738	1.46265	0.650589	0.586056	0.40615	0.972746	no
XLOC_002869	Itgae	0.0558232	0.127676	0.197686	0.0903963	NOTEST	0.0917496	0.144041	0.65071	0	1	1	no
XLOC_013324	S100a6	125.111	161.256	247.681	202.002	OK	143.183	224.842	0.651045	2.15746	0.0034	0.226422	no
XLOC_015427	Hmgn2	207.762	229.229	347.041	339.276	OK	218.495	343.158	0.651274	2.39592	0.00105	0.111644	no
XLOC_010880	Rnls	4.3356	6.2592	8.73273	7.90735	OK	5.2974	8.32004	0.651307	1.08213	0.1257	0.867143	no
XLOC_019778	Zfp473	0.455842	0	0.241239	0.475289	NOTEST	0.227921	0.358264	0.652489	0	1	1	no
XLOC_018280	Abcc9	0	0.188609	0.205361	0.091141	NOTEST	0.0943044	0.148251	0.652647	0	1	1	no
XLOC_003425	Plek	0.387395	1.31539	1.48421	1.19515	OK	0.851393	1.33968	0.653992	0.957513	0.1644	0.875365	no
XLOC_015876	Slc10a4	1.00079	0.325618	0.852978	1.23417	OK	0.663203	1.04357	0.654012	0.50287	0.4771	0.984994	no
XLOC_000351	Tmem185b	3.18151	3.51676	5.61202	4.92938	OK	3.34913	5.2707	0.654207	1.25267	0.0817	0.789848	no
XLOC_012341	Galnt3	1.19337	0.869284	1.52052	1.72574	OK	1.03133	1.62313	0.654279	0.822847	0.2437	0.933521	no
XLOC_014019	I830077J02Rik	0	0.272881	0.20526	0.224277	NOTEST	0.13644	0.214769	0.654513	0	1	1	no
XLOC_014232	Calb1	0.472956	0.432625	0.8025	0.623136	NOTEST	0.45279	0.712818	0.65469	0	1	1	no
XLOC_003538	N4bp3	6.8533	6.49635	13.4009	7.61618	OK	6.67482	10.5085	0.654759	1.33149	0.0673	0.745268	no
XLOC_013752	Gpr171	0.0734293	0.270517	0.218943	0.32266	NOTEST	0.171973	0.270801	0.655053	0	1	1	no
XLOC_012630	Fibin	0.749001	0.620769	1.44603	0.711004	OK	0.684885	1.07851	0.655112	0.569679	0.4248	0.976384	no
XLOC_011634	Chst14	4.58216	7.58705	11.5571	7.60947	OK	6.0846	9.58327	0.655355	1.28279	0.0654	0.735561	no
XLOC_000774	Mettl21c	0.777758	1.14249	1.81054	1.21548	OK	0.960123	1.51301	0.656128	0.548344	0.4159	0.974067	no
XLOC_022639	Chrna3	0	0.11922	0.187988	0	NOTEST	0.0596101	0.0939942	0.657016	0	1	1	no
XLOC_023577	Efhc2	0.0898809	0.0627546	0.240975	0	NOTEST	0.0763177	0.120487	0.658791	0	1	1	no
XLOC_016350	Gtpbp10	1.46663	1.48606	2.86725	1.79491	OK	1.47635	2.33108	0.65897	0.935603	0.1734	0.882414	no
XLOC_014737	Hspg2	0.322239	0.121955	0.374774	0.326795	NOTEST	0.222097	0.350785	0.659394	0	1	1	no
XLOC_000059	Ptpn18	0.366122	1.4784	1.97704	0.938107	OK	0.922261	1.45758	0.660323	0.569821	0.4104	0.973162	no
XLOC_003317	Engase	3.23194	4.68003	7.65538	4.85016	OK	3.95598	6.25277	0.660459	1.50638	0.03395	0.608523	no
XLOC_019779	Atf5	0.910649	1.24564	1.86602	1.54252	OK	1.07815	1.70427	0.660604	0.246119	0.76945	0.997713	no
XLOC_004338	Fam150b	0	0.166031	0.262568	0	NOTEST	0.0830154	0.131284	0.661238	0	1	1	no
XLOC_006994	Mtbp	6.61996	5.39399	8.43042	10.5697	OK	6.00698	9.50008	0.661301	1.47053	0.04155	0.640319	no
XLOC_015387	Tinagl1	0.31402	0.176705	0	0.776143	NOTEST	0.245362	0.388071	0.661409	0	1	1	no
XLOC_003456	Rps27a	4.72259	4.39157	7.01829	7.39696	OK	4.55708	7.20762	0.661414	0.688091	0.32835	0.959764	no
XLOC_019355	Ube2s	2.10262	3.56902	5.37196	3.60014	OK	2.83582	4.48605	0.66168	0.687146	0.33695	0.96028	no
XLOC_020866	Adcy7	0.771915	0.500816	1.43938	0.574379	OK	0.636366	1.00688	0.661961	0.907073	0.19865	0.895006	no
XLOC_022859	Abhd14a	30.3114	28.9959	53.3564	40.5025	OK	29.6536	46.9294	0.662284	1.91134	0.00645	0.307969	no
XLOC_018926	Lrrc32	0.377062	1.41728	2.64646	0.193905	OK	0.897169	1.42018	0.662627	0.86141	0.2211	0.911882	no
XLOC_020742	Isyna1	9.74837	27.4938	36.5832	22.3943	OK	18.6211	29.4887	0.663227	1.7347	0.0162	0.48117	no
XLOC_002633	Rasgef1c	0.950062	0.743491	0.580664	2.10254	OK	0.846777	1.3416	0.663903	0.595175	0.3864	0.967663	no
XLOC_014222	Gem	1.11734	3.98154	4.90605	3.17566	OK	2.54944	4.04086	0.664481	1.00759	0.1563	0.872802	no
XLOC_006650	Slc7a7	0.728643	1.48249	2.01864	1.48604	OK	1.10557	1.75234	0.664496	0.469826	0.60185	0.995528	no
XLOC_020396	Adam8	0.459391	0.528213	0.905196	0.660212	NOTEST	0.493802	0.782704	0.664532	0	1	1	no
XLOC_002404	Esyt1	1.6357	3.71642	5.3513	3.13596	OK	2.67606	4.24363	0.665186	1.21475	0.0818	0.789848	no
XLOC_005452	Enc1	3.26009	3.82723	6.08475	5.17529	OK	3.54366	5.63002	0.667901	1.62048	0.02205	0.535506	no
XLOC_015987	Aff1	0.223822	0.406483	0.612815	0.389265	NOTEST	0.315153	0.50104	0.668874	0	1	1	no
XLOC_006967	Cthrc1	36.7468	70.5672	98.1188	72.5271	OK	53.657	85.323	0.669168	2.06923	0.00365	0.23325	no
XLOC_012229	Fibcd1	1.10298	0.202647	1.00163	1.0748	OK	0.652813	1.03821	0.669362	0.809814	0.26805	0.944572	no
XLOC_000550	Cd84	0.454116	0.274349	0.697056	0.461632	NOTEST	0.364232	0.579344	0.669562	0	1	1	no
XLOC_018349	Zfp78	0.297134	0.725583	0.871417	0.755982	NOTEST	0.511358	0.813699	0.670161	0	1	1	no
XLOC_007627	Syt10	0.215329	0.0493626	0.127603	0.293612	NOTEST	0.132346	0.210607	0.670247	0	1	1	no
XLOC_010213	8030462N17Rik	0.562454	0.66875	0.815251	1.14549	OK	0.615602	0.980371	0.671329	0.722045	0.28855	0.952524	no
XLOC_009181	Zfp947	0.0479413	0.1587	0.0580417	0.271141	NOTEST	0.103321	0.164591	0.671758	0	1	1	no
XLOC_002962	Rnf135	2.94215	2.57177	5.46795	3.3205	OK	2.75696	4.39423	0.67253	1.08958	0.1266	0.867497	no
XLOC_002080	Col13a1	0.475133	7.44034	8.90682	3.71414	OK	3.95774	6.31048	0.673074	1.07737	0.11245	0.848052	no
XLOC_018870	Tm6sf1	2.4054	3.35916	4.25471	4.93742	OK	2.88228	4.59607	0.673188	0.568973	0.40945	0.973162	no
XLOC_007982	Cfap44	0.027088	0.174173	0.144879	0.176154	NOTEST	0.100631	0.160517	0.673651	0	1	1	no
XLOC_015672	Sema3e	0.119913	0.110861	0.274493	0.0937354	NOTEST	0.115387	0.184114	0.67412	0	1	1	no
XLOC_003812	Lgals9	5.43024	6.39878	12.9685	5.91114	OK	5.91451	9.43981	0.674499	1.31072	0.06475	0.732631	no
XLOC_013884	Npr1	0.374321	1.10612	1.31496	1.04799	OK	0.740221	1.18148	0.674566	0.763478	0.27145	0.948017	no
XLOC_021332	Tmem59l	17.7837	14.9635	32.0678	20.2044	OK	16.3736	26.1361	0.674672	1.77159	0.0122	0.417207	no
XLOC_020059	P2ry6	1.15907	4.16654	4.99728	3.50378	OK	2.66281	4.25053	0.674694	0.932819	0.1828	0.889748	no
XLOC_015738	Kcnk3	3.11165	2.89495	5.77546	3.81384	OK	3.0033	4.79465	0.674875	1.27817	0.066	0.739025	no
XLOC_023156	Stk26	0	0.133788	0	0.21363	NOTEST	0.0668938	0.106815	0.675172	0	1	1	no
XLOC_013984	Hsd3b3	0	0.0329732	0.0526728	0	NOTEST	0.0164866	0.0263364	0.675764	0	1	1	no
XLOC_020619	Zfp703	1.57435	2.41695	3.91889	2.45711	OK	1.99565	3.188	0.675793	0.972117	0.1627	0.87501	no
XLOC_000643	Batf3	2.06502	1.35102	3.01899	2.44138	OK	1.70802	2.73019	0.676673	0.474601	0.4854	0.984994	no
XLOC_021720	Icam1	2.85976	2.71263	6.25836	2.65139	OK	2.7862	4.45487	0.677087	1.1899	0.09625	0.814732	no
XLOC_000266	Inpp5d	0.180735	2.34159	3.29103	0.745968	OK	1.26116	2.0185	0.678529	1.03703	0.13475	0.872802	no
XLOC_014635	Eva1b	0.741943	12.3763	12.5998	8.39747	OK	6.55913	10.4986	0.678625	0.919923	0.1747	0.884091	no
XLOC_007503	Cacng2	0	0.244741	0.24634	0.146033	NOTEST	0.122371	0.196186	0.680967	0	1	1	no
XLOC_007355	Dpys	0	0.0695017	0.0588292	0.0526142	NOTEST	0.0347508	0.0557217	0.68119	0	1	1	no
XLOC_013697	Anxa5	3.73784	13.3319	16.6565	10.7217	OK	8.53485	13.6891	0.681588	1.50507	0.03665	0.616045	no
XLOC_013506	Frrs1	10.0137	8.91414	16.1934	14.1684	OK	9.46391	15.1809	0.681749	1.78032	0.01255	0.423454	no
XLOC_011701	Dusp2	3.00872	5.6523	8.12896	5.7661	OK	4.33051	6.94753	0.681964	0.993964	0.15865	0.873933	no
XLOC_016676	Gbp9	0.0172703	0.251937	0.247368	0.185088	NOTEST	0.134603	0.216228	0.683835	0	1	1	no
XLOC_020689	Hpgd	1.38658	2.85369	3.75169	3.06199	OK	2.12014	3.40684	0.684278	0.863478	0.2141	0.906143	no
XLOC_002150	Trpm2	0.15615	0.0522285	0.256638	0.0782351	NOTEST	0.104189	0.167437	0.684409	0	1	1	no
XLOC_017642	Lrmp	0.17946	1.00561	1.37553	0.529406	OK	0.592536	0.952467	0.684768	0.52442	0.4744	0.984994	no
XLOC_023660	Enox2	1.15938	1.10138	1.54282	2.09145	OK	1.13038	1.81714	0.684857	0.971854	0.15555	0.872802	no
XLOC_017481	Cxcl12	9.2568	80.8837	105.756	39.157	OK	45.0702	72.4566	0.684942	1.9749	0.00595	0.305072	no
XLOC_005432	Mtx3	0.471107	0.686161	1.07337	0.787853	OK	0.578634	0.930611	0.685527	0.980349	0.16015	0.874785	no
XLOC_017372	Efcc1	0.925919	2.90786	3.56609	2.60066	OK	1.91689	3.08338	0.685743	0.921517	0.18925	0.895006	no
XLOC_014219	Ccne2	4.73729	3.9953	6.2089	7.8403	OK	4.36629	7.0246	0.686006	0.95667	0.17685	0.88758	no
XLOC_016860	Ncf1	0.690867	1.89139	2.75508	1.39949	OK	1.29113	2.07728	0.686067	0.741271	0.28775	0.951621	no
XLOC_021683	Smco4	2.44841	2.9961	5.137	3.62636	OK	2.72225	4.38168	0.686684	0.714303	0.3181	0.956293	no
XLOC_000785	Nabp1	0.940916	0.703327	1.32585	1.32237	OK	0.822121	1.32411	0.687605	0.79109	0.27035	0.947311	no
XLOC_012324	Cd302	38.2951	37.2202	62.5267	59.1541	OK	37.7577	60.8404	0.688259	2.07719	0.00275	0.198833	no
XLOC_009881	Slc27a6	5.56004	5.23261	7.40272	9.9908	OK	5.39633	8.69676	0.6885	1.43706	0.04215	0.642523	no
XLOC_014421	Focad	3.05788	3.84641	5.77857	5.34901	OK	3.45214	5.56379	0.688576	1.73327	0.0153	0.464247	no
XLOC_001684	AU041133	1.09302	2.0494	2.13731	2.93228	OK	1.57121	2.53479	0.689993	1.08298	0.13375	0.872802	no
XLOC_001844	Ndufa4l2	0.871292	4.43147	6.75829	1.79704	OK	2.65138	4.27767	0.690079	0.262064	0.7331	0.995528	no
XLOC_000408	Cyb5r1	3.14543	5.50761	8.13001	5.83079	OK	4.32652	6.9804	0.690103	1.12828	0.1105	0.841756	no
XLOC_011347	Tbr1	0.385243	0.433349	1.06085	0.26057	NOTEST	0.409296	0.660709	0.690871	0	1	1	no
XLOC_015733	Hadhb	5.94796	6.08854	9.55328	9.88967	OK	6.01825	9.72148	0.691831	1.40125	0.0482	0.662907	no
XLOC_021156	Angpt2	0.612241	1.66587	2.731	0.950558	OK	1.13906	1.84078	0.692478	0.655574	0.39485	0.968332	no
XLOC_017485	Rasgef1a	1.35461	1.20288	1.90907	2.22535	OK	1.27874	2.06721	0.692958	0.936235	0.179	0.88758	no
XLOC_001231	Cadm3	1.12359	0.943597	2.395	0.947005	OK	1.03359	1.671	0.693047	1.01965	0.16725	0.875857	no
XLOC_003411	Igfbp3	100.75	60.1298	129.861	130.25	OK	80.4398	130.056	0.693146	2.50534	0.00055	0.0773239	no
XLOC_016297	Arpc1b	17.1165	32.2513	42.9631	36.8657	OK	24.6839	39.9144	0.693341	1.83491	0.01165	0.407938	no
XLOC_016498	Fgfbp1	0.856361	1.41803	2.90499	0.775426	OK	1.1372	1.84021	0.694386	0.579462	0.37605	0.966361	no
XLOC_003175	Rpl27	0.904165	2.16443	1.51549	3.45028	OK	1.5343	2.48289	0.69444	0.448214	0.52355	0.985633	no
XLOC_007170	Panx2	0.54537	0.419679	0.792998	0.768918	NOTEST	0.482524	0.780958	0.694643	0	1	1	no
XLOC_009353	Rps18	47.914	32.0758	70.001	59.4714	OK	39.9949	64.7362	0.694757	1.39782	0.05065	0.673187	no
XLOC_015301	Ermap	0.0153542	0.0592418	0	0.120828	NOTEST	0.037298	0.060414	0.695784	0	1	1	no
XLOC_012778	Slc4a11	0.0723018	0.17985	0.141031	0.267408	NOTEST	0.126076	0.204219	0.695826	0	1	1	no
XLOC_022954	Cx3cr1	2.43841	11.7657	15.2306	7.77784	OK	7.10203	11.5042	0.695858	1.79444	0.0112	0.40518	no
XLOC_003208	Wnt3	0.478143	0.541718	1.12004	0.532859	NOTEST	0.509931	0.826447	0.696621	0	1	1	no
XLOC_011372	Sp5	1.11185	3.38403	4.98606	2.30513	OK	2.24794	3.6456	0.697551	0.708771	0.3071	0.95476	no
XLOC_022691	Coro2b	1.09195	0.942512	2.00828	1.29411	OK	1.01723	1.6512	0.698863	0.899428	0.20995	0.903509	no
XLOC_007105	Cacna1i	0.0922719	0.0435427	0.0322938	0.188225	NOTEST	0.0679073	0.11026	0.699266	0	1	1	no
XLOC_002971	Ccl2	7.22034	6.10302	12.8921	8.74133	OK	6.66168	10.8167	0.699303	0.962891	0.16355	0.87501	no
XLOC_014078	Trmt13	2.642	3.63943	5.24886	4.95462	OK	3.14072	5.10174	0.699896	0.981395	0.16485	0.875365	no
XLOC_009197	Kremen2	0.0529187	0.420292	0.481144	0.287592	NOTEST	0.236605	0.384368	0.700004	0	1	1	no
XLOC_016504	Fam184b	1.50952	1.66287	2.65071	2.50308	OK	1.5862	2.5769	0.700061	1.04544	0.1385	0.872802	no
XLOC_004870	Pygl	0.872882	0.123873	1.1439	0.476197	OK	0.498377	0.810048	0.700768	0.510523	0.4435	0.980443	no
XLOC_001881	Mmp19	0.0579709	0.0921591	0	0.244222	NOTEST	0.075065	0.122111	0.701979	0	1	1	no
XLOC_022186	Abhd14b	0.669796	1.04697	1.36747	1.42583	OK	0.858385	1.39665	0.70227	0.611402	0.39725	0.969771	no
XLOC_007537	Cbx7	1.82536	2.46156	3.38489	3.5928	OK	2.14346	3.48884	0.702806	1.12575	0.1002	0.826899	no
XLOC_020354	Rgs10	10.3419	17.3301	26.439	18.6058	OK	13.836	22.5224	0.702933	1.16579	0.0999	0.826453	no
XLOC_003697	Kctd11	1.35097	2.39602	2.94079	3.15968	OK	1.87349	3.05023	0.703188	1.11133	0.10645	0.834676	no
XLOC_010142	Fbn2	4.93943	3.61745	6.05487	7.8829	OK	4.27844	6.96889	0.703844	2.12838	0.0025	0.188289	no
XLOC_021178	Atp7b	0.765842	0.65047	1.24299	1.06448	OK	0.708156	1.15374	0.704174	0.858412	0.2176	0.90834	no
XLOC_003210	Crhr1	1.67672	1.14629	3.06078	1.53904	OK	1.41151	2.29991	0.704341	0.86462	0.21645	0.907378	no
XLOC_023385	Rpl36a	1.9446	0.640095	2.21283	1.99896	OK	1.29235	2.10589	0.704438	0.369951	0.59	0.995528	no
XLOC_008920	Ptchd4	0.313049	0.298391	0.518406	0.478266	NOTEST	0.30572	0.498336	0.704908	0	1	1	no
XLOC_007825	Pkp2	0	0.0990398	0.104662	0.0567806	NOTEST	0.0495199	0.0807211	0.704938	0	1	1	no
XLOC_023237	Rpl10	0.639082	0.294541	0.187934	1.33495	NOTEST	0.466811	0.761441	0.705892	0	1	1	no
XLOC_013537	Tifa	2.31676	1.91336	3.84896	3.05374	OK	2.11506	3.45135	0.706463	0.973041	0.16745	0.875857	no
XLOC_020720	Zfp930	1.21038	1.237	1.69067	2.30404	OK	1.22369	1.99736	0.706855	1.08761	0.12915	0.869221	no
XLOC_016094	Hrk	0.125365	1.14257	1.04627	1.02345	OK	0.633967	1.03486	0.70696	0.892845	0.19625	0.895006	no
XLOC_002057	Man1a	0.610991	1.52203	1.38513	2.09742	OK	1.06651	1.74127	0.707244	0.908358	0.20245	0.898819	no
XLOC_005198	Dcdc2a	0.316427	0.48312	0.966261	0.339176	NOTEST	0.399774	0.652718	0.707278	0	1	1	no
XLOC_002092	Stox1	0.502404	0.95706	1.3119	1.07186	OK	0.729732	1.19188	0.707799	0.7312	0.28505	0.951054	no
XLOC_022551	Oaf	1.60557	6.62976	8.09968	5.35831	OK	4.11767	6.729	0.708564	1.27075	0.0691	0.751305	no
XLOC_000141	Casp8	2.15942	2.40397	5.28337	2.17477	OK	2.28169	3.72907	0.708712	1.18885	0.0943	0.814732	no
XLOC_015878	Cwh43	0.215791	0.137439	0.181806	0.395644	NOTEST	0.176615	0.288725	0.709091	0	1	1	no
XLOC_010144	Smim3	10.4785	7.49685	16.3591	13.0365	OK	8.98765	14.6978	0.709586	1.52284	0.0372	0.616089	no
XLOC_014886	Mxra8	1.66394	19.777	24.1416	10.9452	OK	10.7205	17.5434	0.710561	1.69167	0.0156	0.47109	no
XLOC_021312	Slc18a1	0.0514955	0.0202858	0	0.117534	NOTEST	0.0358906	0.0587671	0.7114	0	1	1	no
XLOC_014139	Dapp1	0.13933	0.573725	0.741152	0.426476	NOTEST	0.356528	0.583814	0.711495	0	1	1	no
XLOC_009497	Polh	0.926027	0.592745	1.79815	0.689324	OK	0.759386	1.24374	0.711775	0.749829	0.30045	0.95476	no
XLOC_007600	Cdpf1	13.6547	12.6371	22.3627	20.7227	OK	13.1459	21.5427	0.712587	1.38937	0.04995	0.670931	no
XLOC_020681	Dctd	6.85759	4.68041	10.6357	8.27214	OK	5.769	9.45394	0.712594	1.58452	0.02965	0.578643	no
XLOC_020802	Otud4	1.32336	1.36567	2.23729	2.17138	OK	1.34451	2.20433	0.713261	1.4863	0.03625	0.616045	no
XLOC_015080	Lpar1	0.611982	2.57505	3.1956	2.03651	OK	1.59352	2.61606	0.715179	1.11011	0.1114	0.843407	no
XLOC_013660	Cyp7b1	3.81901	3.90749	7.68864	5.00188	OK	3.86325	6.34526	0.715864	1.26011	0.0735	0.76456	no
XLOC_013084	Car13	0.0845924	0.0471441	0.133875	0.0826118	NOTEST	0.0658683	0.108244	0.716625	0	1	1	no
XLOC_001786	Phlda1	262.852	209.059	431.377	344.361	OK	235.956	387.869	0.717053	2.67899	0.00015	0.0332974	yes
XLOC_022676	Tmem202	0.129919	0.173136	0.229932	0.268319	NOTEST	0.151527	0.249125	0.717293	0	1	1	no
XLOC_011845	Xkr7	0	0.0594807	0	0.0978159	NOTEST	0.0297404	0.048908	0.717647	0	1	1	no
XLOC_018126	C3ar1	0.665297	1.72766	2.31009	1.62514	OK	1.19648	1.96762	0.717656	1.16199	0.09605	0.814732	no
XLOC_017561	Cracr2a	0.397956	0.907588	0.822319	1.32481	OK	0.652772	1.07357	0.717758	0.458651	0.50725	0.984994	no
XLOC_005817	Fbp1	3.30744	5.4497	7.05852	7.35081	OK	4.37857	7.20467	0.718472	1.12119	0.11405	0.853221	no
XLOC_005266	Cd83	24.9809	30.1245	46.5949	44.09	OK	27.5527	45.3424	0.718667	2.36814	0.00095	0.108291	no
XLOC_003892	Nog	4.82092	3.88487	6.80555	7.52248	OK	4.35289	7.16402	0.718795	1.14614	0.10305	0.829448	no
XLOC_001756	Dusp6	61.1619	55.7618	100.104	92.3343	OK	58.4619	96.219	0.718826	2.59255	0.00045	0.0686006	no
